,OSEBuildingID,BuildingType,PrimaryPropertyType,Neighborhood,NumberofBuildings,PropertyGFABuilding,LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEnergyUse_kBtu,SteamUse_kBtu,Electricity_kBtu,NaturalGas_kBtu,OtherFuelUse_kBtu,GHGEmissions_MetricTonsCO2e,GHGEmissionsIntensity_kgCO2e_ft2
6225,27342,Multifamily LR (1-4),Low-Rise Multifamily,NORTH,1.0,21798,18171.0,0.0,0.0,,65.0,558893.375,0.0,558893.0,0.0,0.375,3.9,0.18
6226,27343,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,1.0,42448,42448.0,0.0,0.0,,66.0,1247918.0,0.0,1247918.0,0.0,0.0,8.7,0.2
6227,27348,Multifamily MR (5-9),Mid-Rise Multifamily,LAKE UNION,1.0,125241,138442.0,53533.0,0.0,,93.0,5614256.5,0.0,2388497.0,3225759.0,0.5,187.97,1.5
6228,27350,Multifamily MR (5-9),Mid-Rise Multifamily,SOUTHWEST,1.0,21900,21900.0,0.0,0.0,,,592899.0,0.0,326482.0,266417.0,0.0,16.43,0.75
6229,27352,Multifamily LR (1-4),Low-Rise Multifamily,EAST,1.0,32430,32430.0,0.0,0.0,,82.0,847514.0,0.0,847515.0,0.0,0.0,5.91,0.18
6230,27359,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHEAST,1.0,87696,87696.0,0.0,0.0,,15.0,2352982.75,0.0,2352982.0,0.0,0.75,16.4,0.19
6231,27360,Multifamily LR (1-4),Low-Rise Multifamily,EAST,1.0,50299,41299.0,0.0,0.0,,45.0,1687738.0,0.0,1687738.0,0.0,0.0,11.77,0.23
6232,27361,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,28735,28735.0,6147.0,0.0,,52.0,2291269.5,0.0,403508.0,1887761.0,0.5,103.07,2.95
6233,27363,Multifamily LR (1-4),Low-Rise Multifamily,EAST,1.0,26808,26808.0,0.0,0.0,,17.0,967492.75,0.0,967493.0,0.0,0.0,6.74,0.25
6235,27369,Multifamily HR (10+),High-Rise Multifamily,EAST,1.0,78538,78538.0,19200.0,0.0,,6.0,5571501.5,0.0,4065856.0,1505645.0,0.5,108.31,1.38
6236,27378,NonResidential,Supermarket / Grocery Store,NORTHEAST,1.0,38000,41447.0,0.0,0.0,,18.0,13906080.0,0.0,8112028.0,5794050.0,2.0,364.27,4.76
6237,27381,NonResidential,Worship Facility,NORTHEAST,1.0,26373,26373.0,0.0,0.0,,75.0,964236.0,0.0,282478.0,681758.0,0.0,38.18,1.45
6238,27386,Multifamily MR (5-9),Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,40128,40128.0,0.0,0.0,,,1618017.5,0.0,603462.0,1014556.0,0.0,58.09,1.45
6239,27387,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,24581,24948.0,5035.0,0.0,,,566216.625,0.0,566217.0,0.0,0.0,3.95,0.16
6240,27388,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,34066,34066.0,0.0,0.0,,70.0,861109.0,0.0,861109.0,0.0,0.0,6.0,0.18
6241,27389,NonResidential,Small- and Mid-Sized Office,CENTRAL,6.0,75868,50379.0,12622.0,6662.0,,,3605749.5,0.0,3605750.0,0.0,0.0,25.14,0.33
6242,27397,Multifamily LR (1-4),Low-Rise Multifamily,EAST,2.0,33430,33433.0,0.0,0.0,,51.0,2192111.0,0.0,316978.0,1875134.0,0.0,101.8,3.05
6243,27405,Multifamily LR (1-4),Low-Rise Multifamily,EAST,1.0,28878,20723.0,6000.0,4800.0,,,740786.0,0.0,683001.0,57785.0,0.0,7.83,0.27
6244,27406,NonResidential,Mixed Use Property,EAST,1.0,21656,5656.0,5561.0,5090.0,,,1607972.25,0.0,726238.0,881734.0,0.25,51.89,2.4
6245,27416,Multifamily HR (10+),High-Rise Multifamily,NORTHEAST,1.0,72831,46104.0,23823.0,0.0,,72.0,2375104.0,0.0,2320012.0,55092.0,0.0,19.1,0.26
6246,27417,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHEAST,1.0,60490,60490.0,0.0,0.0,,89.0,1591528.5,0.0,1591528.0,0.0,0.5,11.1,0.13
6247,27430,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHEAST,1.0,42131,39935.0,15540.0,2695.0,,,1898509.5,0.0,1025466.0,873044.0,0.0,53.52,0.93
6248,27431,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,58359,58359.0,0.0,0.0,,61.0,1941363.5,0.0,1222195.0,719168.0,0.5,46.72,0.8
6249,27433,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,1.0,23236,23236.0,0.0,0.0,,57.0,593296.1875,0.0,593296.0,0.0,0.1875,4.14,0.18
6250,27436,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,1.0,43788,43425.0,363.0,0.0,,,1360400.5,0.0,1360400.0,0.0,0.5,9.48,0.22
6251,27438,Multifamily MR (5-9),Mid-Rise Multifamily,LAKE UNION,1.0,39329,39329.0,0.0,0.0,,69.0,965291.375,0.0,965292.0,0.0,0.0,6.73,0.17
6252,27455,Nonresidential COS,Distribution Center,MAGNOLIA / QUEEN ANNE,1.0,23040,23040.0,0.0,0.0,,,421430.0,0.0,421430.0,0.0,0.0,2.94,0.13
6253,27456,NonResidential,Other,MAGNOLIA / QUEEN ANNE,1.0,36771,34856.0,0.0,0.0,,,5447076.5,0.0,5447076.0,0.0,0.5,37.97,1.03
6254,27459,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,87261,97425.0,0.0,0.0,,76.0,1803753.25,0.0,1091447.0,712306.0,0.25,45.44,0.52
6255,27472,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,34854,25666.0,0.0,0.0,,69.0,705621.375,0.0,705622.0,0.0,0.0,4.92,0.14
6256,27482,NonResidential,Warehouse,GREATER DUWAMISH,1.0,24024,14314.0,9710.0,0.0,,,375773.5938,0.0,375773.0,0.0,0.593799999973271,2.62,0.11
6257,27488,NonResidential,Warehouse,GREATER DUWAMISH,1.0,42420,27420.0,10000.0,5000.0,,34.0,965425.1875,0.0,474320.0,491105.0,0.1875,29.39,0.69
6258,27494,NonResidential,Distribution Center,GREATER DUWAMISH,1.0,36982,34382.0,2600.0,0.0,,,374753.625,0.0,282354.0,92400.0,0.0,6.88,0.19
6259,27504,NonResidential,Warehouse,GREATER DUWAMISH,1.0,23400,20002.0,3374.0,0.0,,,439266.81259999995,0.0,439267.0,0.0,0.0,3.06,0.13
6260,27510,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,21232,22209.0,0.0,0.0,,,522423.375,0.0,428706.0,93718.0,0.0,7.97,0.38
6261,27515,Multifamily LR (1-4),Low-Rise Multifamily,CENTRAL,1.0,22810,16299.0,0.0,0.0,,39.0,917783.0,0.0,718844.0,198940.0,0.0,15.58,0.68
6263,27528,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,53280,53280.0,0.0,0.0,,100.0,1963481.625,0.0,83397.0,1880084.0,0.625,100.43,1.88
6264,27532,NonResidential,Other,MAGNOLIA / QUEEN ANNE,1.0,30720,28120.0,1600.0,1000.0,,,1683064.25,0.0,482047.0,1201017.0,0.25,67.15,2.19
6265,27540,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,21056,21056.0,0.0,0.0,,87.0,510517.0,0.0,510517.0,0.0,0.0,3.56,0.17
6266,27553,NonResidential,Warehouse,GREATER DUWAMISH,1.0,23232,23232.0,0.0,0.0,,,127374.0,0.0,127374.0,0.0,0.0,0.89,0.04
6267,27554,NonResidential,Warehouse,GREATER DUWAMISH,1.0,35046,32546.0,0.0,0.0,,100.0,1063269.125,0.0,841364.0,221905.0,0.125,17.65,0.5
6268,27561,NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,1.0,25577,13349.0,8228.0,4000.0,,,895784.6875,0.0,723667.0,172117.0,0.6875,14.19,0.55
6269,27562,NonResidential,Warehouse,GREATER DUWAMISH,1.0,43380,42844.0,0.0,0.0,,89.0,405062.0,0.0,405062.0,0.0,0.0,2.82,0.07
6270,27567,NonResidential,Small- and Mid-Sized Office,LAKE UNION,1.0,20410,20410.0,0.0,0.0,,8.0,2720238.25,0.0,1444160.0,1276078.0,0.25,77.84,3.81
6271,27569,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,97855,97855.0,55020.0,0.0,,92.0,2990238.75,0.0,2032121.0,958117.0,0.75,65.05,0.66
6272,27570,Multifamily MR (5-9),Mid-Rise Multifamily,NORTH,1.0,41149,41149.0,25100.0,0.0,,79.0,1795462.5,0.0,1167039.0,628424.0,0.0,41.51,1.01
6273,27573,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,22937,22937.0,0.0,0.0,,89.0,507976.0,0.0,507976.0,0.0,0.0,3.54,0.15
6274,27574,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,21168,20000.0,0.0,0.0,,59.0,533226.625,0.0,533227.0,0.0,0.0,3.72,0.18
6275,27582,Multifamily HR (10+),High-Rise Multifamily,EAST,1.0,179678,179678.0,0.0,0.0,,24.0,10699566.0,0.0,5490671.0,5208894.0,1.0,314.92,1.75
6276,27584,Multifamily HR (10+),High-Rise Multifamily,NORTHWEST,1.0,75070,75070.0,0.0,0.0,,18.0,3796986.5,0.0,3796986.0,0.0,0.5,26.47,0.35
6277,27585,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,1.0,48433,35854.0,12579.0,0.0,,92.0,932598.375,0.0,932599.0,0.0,0.0,6.5,0.13
6278,27587,NonResidential,Small- and Mid-Sized Office,NORTHWEST,1.0,18396,18396.0,6300.0,0.0,,87.0,624125.625,0.0,624125.0,0.0,0.625,4.35,0.18
6279,27590,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,1.0,20806,20806.0,0.0,0.0,,82.0,576644.125,0.0,576644.0,0.0,0.125,4.02,0.19
6280,27591,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,1.0,43142,43142.0,0.0,0.0,,67.0,1412280.25,0.0,1337999.0,74281.0,0.25,13.27,0.31
6281,27593,Multifamily LR (1-4),Low-Rise Multifamily,EAST,1.0,47544,40125.0,17050.0,0.0,,,1868497.125,0.0,631267.0,1237230.0,0.125,70.11,1.47
6282,27594,Multifamily LR (1-4),Low-Rise Multifamily,DOWNTOWN,1.0,20583,20583.0,0.0,0.0,,,473874.0938,0.0,473874.0,0.0,0.09379999997327104,3.3,0.16
6283,27596,Multifamily MR (5-9),Mid-Rise Multifamily,BALLARD,1.0,37877,26177.0,0.0,0.0,,9.0,1306087.5,0.0,1008570.0,297518.0,0.0,22.83,0.6
6285,27598,NonResidential,Worship Facility,NORTHWEST,1.0,24955,24955.0,0.0,0.0,,47.0,689803.0,0.0,320006.0,369797.0,0.0,21.87,0.88
6286,27600,Multifamily LR (1-4),Low-Rise Multifamily,North,1.0,62566,43406.0,19160.0,0.0,,88.0,1371061.25,0.0,1371061.0,0.0,0.25,9.56,0.15
6287,27602,Multifamily MR (5-9),Mid-Rise Multifamily,DELRIDGE,1.0,77501,77501.0,17912.0,0.0,,83.0,2799874.0,0.0,1808248.0,991626.0,0.0,65.27,0.84
6288,27604,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,1.0,40362,35114.0,0.0,0.0,,97.0,689082.3125,0.0,689082.0,0.0,0.3125,4.8,0.12
6289,27606,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,1.0,25160,25160.0,0.0,0.0,,94.0,491218.0,0.0,491218.0,0.0,0.0,3.42,0.14
6290,27607,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,1.0,26254,26254.0,0.0,0.0,,73.0,624269.625,0.0,624269.0,0.0,0.625,4.35,0.17
6291,27610,Multifamily MR (5-9),Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,40248,40428.0,13000.0,0.0,,47.0,1559199.25,0.0,1559199.0,0.0,0.25,10.87,0.27
6292,27620,Multifamily LR (1-4),Low-Rise Multifamily,EAST,1.0,34629,34629.0,8428.0,0.0,,68.0,819003.3125,0.0,782994.0,36009.0,0.3125,7.37,0.21
6293,27622,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,1.0,38430,37817.0,0.0,0.0,,,1353079.5,0.0,1353079.0,0.0,0.5,9.43,0.25
6294,27625,Multifamily LR (1-4),Low-Rise Multifamily,EAST,1.0,32366,32366.0,0.0,0.0,,89.0,804194.125,0.0,804194.0,0.0,0.125,5.61,0.17
6295,27634,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,27246,27246.0,0.0,0.0,,97.0,650205.625,0.0,428247.0,221959.0,0.0,14.77,0.54
6296,27651,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,25082,22381.0,0.0,0.0,,,474468.18759999995,0.0,474469.0,0.0,0.0,3.31,0.13
6297,27652,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,145085,188294.0,23385.0,23385.0,,96.0,5751330.5,0.0,3601862.0,2149468.0,0.5,139.27,0.96
6298,27655,Multifamily LR (1-4),Low-Rise Multifamily,DOWNTOWN,1.0,47276,47276.0,0.0,0.0,,92.0,1179869.0,0.0,738056.0,441813.0,0.0,28.61,0.61
6299,27656,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,22344,22344.0,0.0,0.0,,,564168.0,0.0,199471.0,364698.0,0.0,20.76,0.93
6300,27658,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,22331,22331.0,0.0,0.0,,88.0,723032.25,0.0,441985.0,281048.0,0.0,18.01,0.81
6301,27659,Multifamily LR (1-4),Senior Care Community,MAGNOLIA / QUEEN ANNE,1.0,56380,39650.0,23385.0,0.0,,100.0,1725558.0,0.0,1063578.0,661980.0,0.0,42.57,0.76
6302,27668,NonResidential,Other,Central,1.0,34074,34074.0,0.0,0.0,,,8521989.0,0.0,3603789.0,4918200.0,0.0,286.33,8.4
6303,27673,NonResidential,Hotel,DOWNTOWN,1.0,370327,198400.0,52400.0,0.0,,23.0,17457560.0,0.0,10914911.0,6542646.0,3.0,423.57,1.08
6304,27679,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,35835,28196.0,7639.0,0.0,,95.0,744234.5,0.0,744234.0,0.0,0.5,5.19,0.14
6305,27680,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,30000,30000.0,0.0,0.0,,89.0,594612.75,0.0,594613.0,0.0,0.0,4.15,0.14
6306,27681,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,25959,25959.0,0.0,0.0,,61.0,675446.75,0.0,675447.0,0.0,0.0,4.71,0.18
6307,27682,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,25326,25326.0,0.0,0.0,,85.0,552401.1875,0.0,552401.0,0.0,0.1875,3.85,0.15
6308,27683,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,37086,37086.0,0.0,0.0,,86.0,770345.25,0.0,770346.0,0.0,0.0,5.37,0.14
6309,27684,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,56104,56104.0,2816.0,0.0,,45.0,1618779.125,0.0,1618779.0,0.0,0.125,11.29,0.2
6310,27685,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,23705,42251.0,3381.0,0.0,,53.0,1161312.5,0.0,1161312.0,0.0,0.5,8.1,0.34
6311,27687,Multifamily MR (5-9),Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,28185,28185.0,0.0,0.0,,73.0,736838.0,0.0,736838.0,0.0,0.0,5.14,0.18
6312,27688,Multifamily MR (5-9),Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,39900,39900.0,0.0,0.0,,80.0,843622.75,0.0,843623.0,0.0,0.0,5.88,0.15
6313,27689,Multifamily MR (5-9),Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,40560,40560.0,0.0,0.0,,48.0,1242478.75,0.0,1242478.0,0.0,0.75,8.66,0.21
6314,27690,Multifamily MR (5-9),Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,44687,44687.0,0.0,0.0,,65.0,1188994.25,0.0,1188995.0,0.0,0.0,8.29,0.19
6315,27691,Multifamily MR (5-9),Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,32441,32441.0,0.0,0.0,,56.0,847298.625,0.0,847299.0,0.0,0.0,5.91,0.18
6316,27692,Multifamily MR (5-9),Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,33466,33466.0,0.0,0.0,,79.0,772379.3125,0.0,772379.0,0.0,0.3125,5.38,0.16
6317,27693,Multifamily MR (5-9),Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,36178,36178.0,0.0,0.0,,76.0,830286.5,0.0,830286.0,0.0,0.5,5.79,0.16
6318,27694,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,29588,29588.0,0.0,0.0,,84.0,677476.6875,0.0,677476.0,0.0,0.6875,4.72,0.16
6319,27696,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,34602,34602.0,0.0,0.0,,85.0,756908.625,0.0,756909.0,0.0,0.0,5.28,0.15
6320,27701,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,32452,32452.0,0.0,0.0,,100.0,352136.0,0.0,352136.0,0.0,0.0,2.45,0.08
6321,27703,NonResidential,Worship Facility,North,1.0,76475,45442.0,31033.0,0.0,,,1765813.25,0.0,573241.0,1192573.0,0.0,67.33,0.88
6322,27704,NonResidential,K-12 School,North,1.0,32961,32961.0,0.0,0.0,,86.0,1573155.0,0.0,446659.0,1126496.0,0.0,62.94,1.91
6323,27707,Multifamily LR (1-4),Low-Rise Multifamily,North,1.0,28470,25144.0,3326.0,0.0,,71.0,688375.1875,0.0,688375.0,0.0,0.1875,4.8,0.17
6324,27716,Multifamily MR (5-9),Mid-Rise Multifamily,SOUTHWEST,1.0,31299,31299.0,0.0,0.0,,34.0,1022114.5,0.0,840656.0,181458.0,0.5,15.5,0.5
6325,27721,Nonresidential COS,Other,NORTHWEST,1.0,12806,12806.0,0.0,0.0,,,1082920.125,0.0,668530.0,414390.0,0.125,26.67,0.97
6327,27736,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,27997,27997.0,0.0,0.0,,21.0,747384.5,0.0,747384.0,0.0,0.5,5.21,0.19
6328,27738,Multifamily LR (1-4),Low-Rise Multifamily,LAKE UNION,1.0,25268,22151.0,3117.0,0.0,,79.0,559234.375,0.0,559235.0,0.0,0.0,3.9,0.15
6329,27744,Multifamily LR (1-4),Mixed Use Property,LAKE UNION,1.0,45111,17924.0,15056.0,5510.0,,,930439.375,0.0,930439.0,0.0,0.375,6.49,0.14
6330,27759,Multifamily LR (1-4),Low-Rise Multifamily,LAKE UNION,1.0,63317,42448.0,15199.0,5100.0,,75.0,1326772.125,0.0,1326772.0,0.0,0.125,9.25,0.15
6331,27760,Multifamily LR (1-4),Low-Rise Multifamily,LAKE UNION,1.0,66300,35641.0,21761.0,9630.0,,80.0,1348497.125,0.0,1348497.0,0.0,0.125,9.4,0.14
6332,27774,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,1.0,183524,109489.0,69081.0,4954.0,,,3085505.0,0.0,3085505.0,0.0,0.0,21.51,0.12
6333,27799,Campus,K-12 School,CENTRAL,1.0,109794,109794.0,0.0,0.0,,87.0,3296526.25,0.0,1294767.0,2001759.0,0.25,115.34,1.05
6334,27815,Multifamily MR (5-9),Mid-Rise Multifamily,Central,1.0,38560,31769.0,0.0,0.0,,72.0,821860.5,0.0,821860.0,0.0,0.5,5.73,0.15
6335,27816,NonResidential,Other,Central,1.0,25200,25200.0,0.0,0.0,,,1242666.25,0.0,281188.0,961478.0,0.25,53.02,2.1
6336,27821,NonResidential,Supermarket / Grocery Store,North,1.0,44755,46978.0,0.0,0.0,,56.0,11521140.0,0.0,5923610.0,5597529.0,1.0,338.58,7.57
6337,27825,NonResidential,Other,EAST,1.0,22320,22320.0,0.0,0.0,,,209644.8126,0.0,137286.0,72359.0,0.0,4.8,0.22
6338,27828,NonResidential,Mixed Use Property,EAST,1.0,24000,12000.0,6000.0,6000.0,,,932083.5,0.0,876004.0,56079.0,0.5,9.09,0.38
6339,27830,NonResidential,Small- and Mid-Sized Office,EAST,1.0,23422,23422.0,0.0,0.0,,65.0,2701872.0,0.0,334292.0,2367580.0,0.0,128.07,5.47
6340,27833,NonResidential,Other,EAST,5.0,27551,38879.0,0.0,0.0,,,3371659.75,0.0,3257087.0,114572.0,0.75,28.79,0.74
6341,27836,Multifamily LR (1-4),Low-Rise Multifamily,EAST,1.0,40112,40112.0,0.0,0.0,,97.0,1361864.625,0.0,272761.0,1089103.0,0.625,59.74,1.49
6342,27837,Multifamily LR (1-4),Low-Rise Multifamily,EAST,1.0,25808,25808.0,0.0,0.0,,80.0,918943.75,0.0,507964.0,410980.0,0.0,25.37,0.98
6343,27838,NonResidential,Mixed Use Property,EAST,1.0,38409,22486.0,14257.0,13308.0,,93.0,3392129.0,0.0,2091625.0,1300504.0,0.0,83.65,1.58
6344,27843,Multifamily MR (5-9),Mid-Rise Multifamily,CENTRAL,1.0,48700,44644.0,0.0,0.0,,93.0,1441091.75,0.0,654964.0,786128.0,0.0,46.32,0.95
6345,27844,Multifamily LR (1-4),Low-Rise Multifamily,CENTRAL,1.0,25536,25536.0,0.0,0.0,,56.0,1805138.75,0.0,168293.0,1636846.0,0.0,88.11,3.45
6346,27845,Multifamily HR (10+),High-Rise Multifamily,CENTRAL,1.0,93021,87450.0,5571.0,0.0,,14.0,5656232.0,0.0,4312420.0,1343811.0,1.0,101.43,1.09
6347,27863,Multifamily LR (1-4),Low-Rise Multifamily,CENTRAL,1.0,23616,23616.0,0.0,0.0,,76.0,1161814.25,0.0,181025.0,980790.0,0.0,53.35,2.26
6348,27868,Multifamily LR (1-4),Low-Rise Multifamily,CENTRAL,1.0,28080,24865.0,0.0,0.0,,63.0,730765.0,0.0,730765.0,0.0,0.0,5.09,0.18
6349,27869,NonResidential,Warehouse,EAST,1.0,23040,23040.0,0.0,0.0,,99.0,79711.59375999999,0.0,72845.0,6867.0,0.0,0.87,0.04
6350,27870,Multifamily LR (1-4),Low-Rise Multifamily,EAST,1.0,20509,17041.0,3468.0,0.0,,98.0,679165.75,0.0,272135.0,407031.0,0.0,23.51,1.15
6351,27873,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,1.0,62338,86443.0,12387.0,0.0,,34.0,3841879.25,0.0,2161086.0,1680793.0,0.25,104.33,1.4
6352,27874,NonResidential,Warehouse,EAST,1.0,61880,61880.0,0.0,0.0,,66.0,595936.0,0.0,595937.0,0.0,0.0,4.15,0.07
6353,27880,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,1.0,50356,50356.0,3120.0,0.0,,99.0,2503804.0,0.0,475462.0,2028342.0,0.0,111.04,2.21
6354,27882,NonResidential,Small- and Mid-Sized Office,EAST,1.0,27938,13917.0,13188.0,0.0,,97.0,1027394.313,0.0,1024252.0,3142.0,0.31299999996554106,7.31,0.26
6355,27884,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHEAST,1.0,65826,62699.0,23637.0,3127.0,,,2338238.0,0.0,2338238.0,0.0,0.0,16.3,0.25
6356,27885,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHEAST,1.0,64227,40152.0,16986.0,7089.0,,96.0,1930541.5,0.0,932043.0,998498.0,0.5,59.53,0.93
6357,27886,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHEAST,1.0,66195,58683.0,12284.0,0.0,,82.0,1913034.125,0.0,1913034.0,0.0,0.125,13.34,0.15
6358,27888,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHEAST,1.0,25167,19580.0,10500.0,3400.0,,,979442.3125,0.0,541437.0,438005.0,0.3125,27.04,0.81
6359,27891,NonResidential,Other,NORTHEAST,1.0,21600,32580.0,9650.0,0.0,,,1623657.0,0.0,1623657.0,0.0,0.0,11.32,0.52
6360,27892,Nonresidential COS,Other,NORTHEAST,1.0,27908,21886.0,0.0,0.0,,,2028125.25,0.0,964426.0,1063700.0,0.0,63.22,2.27
6361,27895,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,1.0,24722,15456.0,8006.0,2700.0,,,579061.125,0.0,579061.0,0.0,0.125,4.04,0.16
6362,27901,Campus,K-12 School,CENTRAL,1.0,30562,30562.0,0.0,0.0,,69.0,1622231.375,0.0,659450.0,962781.0,0.375,55.73,1.82
6363,27902,Multifamily LR (1-4),Low-Rise Multifamily,LAKE UNION,1.0,43422,37581.0,5841.0,0.0,,38.0,1702639.0,0.0,850105.0,852534.0,0.0,51.2,1.18
6364,27903,NonResidential,Retail Store,DOWNTOWN,1.0,54969,54969.0,0.0,0.0,,67.0,3724098.25,0.0,3434704.0,289394.0,0.25,39.31,0.72
6365,27922,NonResidential,K-12 School,CENTRAL,1.0,36825,44340.0,10415.0,4925.0,,,1755072.5,0.0,911763.0,843310.0,0.0,51.14,1.39
6366,27924,Multifamily LR (1-4),Low-Rise Multifamily,CENTRAL,1.0,36546,30480.0,5318.0,748.0,,79.0,885958.125,0.0,869699.0,16259.0,0.125,6.93,0.19
6367,27926,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,1.0,101530,99313.0,26480.0,0.0,,81.0,3879728.0,0.0,1898710.0,1981018.0,0.0,118.45,1.17
6368,27928,NonResidential,Small- and Mid-Sized Office,EAST,1.0,25834,31822.0,0.0,0.0,,73.0,2076289.625,0.0,1219253.0,857036.0,0.625,54.02,2.09
6369,27929,Multifamily LR (1-4),Low-Rise Multifamily,EAST,1.0,26172,26172.0,0.0,0.0,,50.0,772214.625,0.0,772214.0,0.0,0.625,5.38,0.21
6370,27932,Multifamily LR (1-4),Low-Rise Multifamily,EAST,1.0,25920,25920.0,0.0,0.0,,76.0,759508.375,0.0,483716.0,275793.0,0.0,18.02,0.7
6371,27937,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,1.0,26112,26112.0,6528.0,0.0,,96.0,566000.375,0.0,566001.0,0.0,0.0,3.95,0.15
6372,27947,NonResidential,Worship Facility,EAST,1.0,37700,52225.0,0.0,0.0,,38.0,3481727.0,0.0,751827.0,2729901.0,0.0,150.23,3.98
6373,27950,Multifamily MR (5-9),Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,62093,52826.0,0.0,0.0,,63.0,1521693.25,0.0,1521693.0,0.0,0.25,10.61,0.17
6375,27953,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,1.0,69272,51295.0,5328.0,2441.0,,,2484007.5,0.0,1333798.0,1150210.0,0.0,70.39,1.02
